ORIGIN,AIRLINE,Year,flights,delayed,avg_delay,connections,pct_delayed,AIRPORT,ORIGIN_CITY,STATE,LATITUDE,LONGITUDE
AGS,Mesa Airlines Inc.,2021,14,2,19.5,['DFW'],14.285714285714285,Bush,Augusta,GA,33.369955,-81.96449611
AGS,PSA Airlines Inc.,2021,83,16,86.5,"['CLT', 'DCA', 'DFW']",19.27710843373494,Bush,Augusta,GA,33.369955,-81.96449611
AKN,Alaska Airlines Inc.,2021,17,5,38.8,"['DLG', 'ANC']",29.411764705882355,King Salmon,King Salmon,AK,58.67680167,-156.6492175
AKN,Horizon Air,2021,35,4,45.75,"['DLG', 'ANC']",11.428571428571429,King Salmon,King Salmon,AK,58.67680167,-156.6492175
ALB,Allegiant Air,2021,55,19,122.78947368421052,"['BNA', 'PIE', 'SFB', 'MYR', 'PGD']",34.54545454545455,Albany Cty,Albany,NY,42.74811944,-73.80297861
ALB,American Airlines Inc.,2021,40,4,29.5,['CLT'],10.0,Albany Cty,Albany,NY,42.74811944,-73.80297861
ALB,Delta Air Lines Inc.,2021,91,4,62.5,['ATL'],4.395604395604396,Albany Cty,Albany,NY,42.74811944,-73.80297861
ALB,Endeavor Air Inc.,2021,75,2,155.0,"['ATL', 'DTW']",2.666666666666667,Albany Cty,Albany,NY,42.74811944,-73.80297861
ALB,Envoy Air,2021,16,2,50.5,['ORD'],12.5,Albany Cty,Albany,NY,42.74811944,-73.80297861
ALB,Frontier Airlines Inc.,2021,27,9,57.666666666666664,"['MCO', 'DEN', 'TPA', 'MIA']",33.33333333333333,Albany Cty,Albany,NY,42.74811944,-73.80297861
ALB,JetBlue Airways,2021,64,24,62.666666666666664,"['FLL', 'MCO']",37.5,Albany Cty,Albany,NY,42.74811944,-73.80297861
ALB,PSA Airlines Inc.,2021,115,16,53.6875,"['PHL', 'CLT', 'DCA']",13.91304347826087,Albany Cty,Albany,NY,42.74811944,-73.80297861
ALB,Republic Airline,2021,82,7,123.71428571428571,"['DTW', 'ATL', 'EWR', 'CLT', 'DCA', 'ORD']",8.536585365853659,Albany Cty,Albany,NY,42.74811944,-73.80297861
ALB,SkyWest Airlines Inc.,2021,50,7,68.42857142857143,"['DTW', 'ORD']",14.000000000000002,Albany Cty,Albany,NY,42.74811944,-73.80297861
ALB,Southwest Airlines Co.,2021,239,34,68.32352941176471,"['TPA', 'BWI', 'DEN', 'MDW', 'MCO']",14.225941422594143,Albany Cty,Albany,NY,42.74811944,-73.80297861
ALB,United Air Lines Inc.,2021,18,3,60.333333333333336,['ORD'],16.666666666666664,Albany Cty,Albany,NY,42.74811944,-73.80297861
ALO,Envoy Air,2021,51,3,103.0,['ORD'],5.88235294117647,Waterloo Municipal,Waterloo,IA,42.55708139,-92.40034361
ALS,SkyWest Airlines Inc.,2021,53,7,254.14285714285714,['DEN'],13.20754716981132,San Luis Valley Regional/Bergman,Alamosa,CO,37.43491667,-105.8665556
ALW,Horizon Air,2021,89,6,212.33333333333334,['SEA'],6.741573033707865,Walla Walla Regional,Walla Walla,WA,46.09456167,-118.2880367
AMA,Allegiant Air,2021,4,2,55.0,"['LAS', 'AUS', 'AZA']",50.0,Amarillo International,Amarillo,TX,35.2193725,-101.7059272
AMA,American Airlines Inc.,2021,26,8,92.75,['DFW'],30.76923076923077,Amarillo International,Amarillo,TX,35.2193725,-101.7059272
AMA,Envoy Air,2021,68,10,86.8,['DFW'],14.705882352941178,Amarillo International,Amarillo,TX,35.2193725,-101.7059272
AMA,Mesa Airlines Inc.,2021,107,29,99.44827586206897,['DFW'],27.102803738317753,Amarillo International,Amarillo,TX,35.2193725,-101.7059272
AMA,SkyWest Airlines Inc.,2021,109,19,144.42105263157896,"['DEN', 'IAH', 'DFW']",17.431192660550458,Amarillo International,Amarillo,TX,35.2193725,-101.7059272
AMA,Southwest Airlines Co.,2021,137,30,49.43333333333333,"['LAS', 'DAL']",21.897810218978105,Amarillo International,Amarillo,TX,35.2193725,-101.7059272
ANC,Alaska Airlines Inc.,2021,1199,171,45.111111111111114,"['MSP', 'LAS', 'JNU', 'DEN', 'HNL', 'OTZ', 'ADQ', 'CDV', 'SEA', 'CDB', 'ORD', 'SFO', 'KOA', 'BET', 'OME', 'BRW', 'DLG', 'LAX', 'OGG', 'ADK', 'FAI', 'SCC', 'PDX', 'AKN', 'PHX']",14.261884904086738,Ted Stevens Anchorage International,Anchorage,AK,61.17432028,-149.9961856
ANC,American Airlines Inc.,2021,58,12,34.333333333333336,"['ORD', 'PHX', 'DFW']",20.689655172413794,Ted Stevens Anchorage International,Anchorage,AK,61.17432028,-149.9961856
ANC,Delta Air Lines Inc.,2021,292,36,67.27777777777777,"['MSP', 'DTW', 'LAX', 'ATL', 'SLC', 'SEA', 'JFK']",12.32876712328767,Ted Stevens Anchorage International,Anchorage,AK,61.17432028,-149.9961856
ANC,Frontier Airlines Inc.,2021,1,0,,['DEN'],0.0,Ted Stevens Anchorage International,Anchorage,AK,61.17432028,-149.9961856
ANC,Horizon Air,2021,230,33,53.54545454545455,"['FAI', 'PDX', 'DLG', 'AKN', 'SEA']",14.347826086956522,Ted Stevens Anchorage International,Anchorage,AK,61.17432028,-149.9961856
ANC,United Air Lines Inc.,2021,103,13,29.76923076923077,"['FAI', 'SFO', 'DEN', 'EWR', 'IAH', 'ORD']",12.62135922330097,Ted Stevens Anchorage International,Anchorage,AK,61.17432028,-149.9961856
APN,SkyWest Airlines Inc.,2021,62,7,62.714285714285715,['DTW'],11.29032258064516,Alpena County Regional,Alpena,MI,45.0780675,-83.56028583
ASE,SkyWest Airlines Inc.,2021,554,151,108.4635761589404,"['SFO', 'DEN', 'SNA', 'AUS', 'LAX', 'ATL', 'PHX', 'DFW', 'IAH', 'ORD']",27.256317689530686,Aspen-Pitkin Co/Sardy,Aspen,CO,39.22316,-106.868845
ATL,Alaska Airlines Inc.,2021,76,15,40.4,['SEA'],19.736842105263158,William B Hartsfield-Atlanta Intl,Atlanta,GA,33.64044444,-84.42694444
ATL,American Airlines Inc.,2021,741,117,81.14529914529915,"['LGA', 'MIA', 'LAX', 'PHL', 'PHX', 'DFW', 'CLT', 'DCA', 'ORD']",15.789473684210526,William B Hartsfield-Atlanta Intl,Atlanta,GA,33.64044444,-84.42694444
ATL,Delta Air Lines Inc.,2021,18768,2447,50.85860237024929,"['ROA', 'GNV', 'LAS', 'STL', 'PVD', 'ELP', 'GRB', 'BZN', 'JAX', 'SAN', 'RIC', 'MKE', 'DFW', 'BUF', 'BDL', 'PWM', 'GEG', 'OMA', 'IND', 'BOI', 'ATW', 'EGE', 'SJC', 'ABQ', 'PHL', 'OKC', 'BGR', 'EWR', 'MSY', 'AGS', 'GSO', 'ONT', 'BHM', 'FAY', 'JFK', 'TUS', 'SDF', 'MDT', 'CVG', 'TUL', 'DCA', 'MYR', 'LGA', 'CHS', 'STT', 'FCA', 'RSW', 'MDW', 'BOS', 'TYS', 'RNO', 'RDU', 'PNS', 'MSN', 'MOB', 'MCO', 'PHX', 'FSD', 'PSP', 'DTW', 'MSO', 'CID', 'HNL', 'ROC', 'SNA', 'SEA', 'DSM', 'SAV', 'MEM', 'BWI', 'JAN', 'CAE', 'HDN', 'STX', 'FLL', 'IAD', 'RAP', 'IAH', 'SRQ', 'HSV', 'LAX', 'DAY', 'EYW', 'DAB', 'SAT', 'PBI', 'DAL', 'ECP', 'GSP', 'VPS', 'PDX', 'ORF', 'JAC', 'CHA', 'SLC', 'SJU', 'CMH', 'MSP', 'TPA', 'ICT', 'DEN', 'GPT', 'HPN', 'CLT', 'ORD', 'MIA', 'SFO', 'ILM', 'AUS', 'CLE', 'HOU', 'SMF', 'TLH', 'AVL', 'BNA', 'MCI', 'TVC', 'MTJ', 'ANC', 'PIT', 'MLB', 'GRR', 'SYR', 'LIT', 'LEX', 'ALB', 'XNA']",13.038150042625746,William B Hartsfield-Atlanta Intl,Atlanta,GA,33.64044444,-84.42694444
ATL,Endeavor Air Inc.,2021,5810,470,56.85957446808511,"['ROA', 'ICT', 'AGS', 'GNV', 'GSO', 'CHO', 'CID', 'BHM', 'SHV', 'EVV', 'FAY', 'ABE', 'GPT', 'GTR', 'GRB', 'BMI', 'DSM', 'HPN', 'BTV', 'SAV', 'BQK', 'JAN', 'MLI', 'CAE', 'ILM', 'MDT', 'SBN', 'SDF', 'TRI', 'VLD', 'HOU', 'OAJ', 'ABY', 'TLH', 'IAD', 'AVL', 'CSG', 'TUL', 'LFT', 'MYR', 'BUF', 'LGA', 'CHS', 'HSV', 'MDW', 'EYW', 'DAY', 'FWA', 'DAL', 'MLU', 'RST', 'SGF', 'CRW', 'MLB', 'TYS', 'ATW', 'ECP', 'GSP', 'VPS', 'AEX', 'LIT', 'LEX', 'MOB', 'MSN', 'OKC', 'MGM', 'CHA', 'DHN', 'ALB', 'FSD', 'XNA', 'BTR']",8.089500860585199,William B Hartsfield-Atlanta Intl,Atlanta,GA,33.64044444,-84.42694444
ATL,Envoy Air,2021,78,15,62.13333333333333,"['MIA', 'DFW', 'CLT', 'DCA', 'ORD']",19.230769230769234,William B Hartsfield-Atlanta Intl,Atlanta,GA,33.64044444,-84.42694444
ATL,Frontier Airlines Inc.,2021,522,113,66.08849557522124,"['ISP', 'TPA', 'DTW', 'LAS', 'DEN', 'ONT', 'STL', 'PVD', 'ORD', 'SLC', 'MIA', 'BWI', 'SFO', 'CLE', 'CVG', 'DFW', 'IAH', 'LGA', 'BDL', 'LAX', 'PWM', 'PBI', 'TTN', 'RDU', 'PHL', 'MCO', 'PHX', 'EWR', 'SJU']",21.64750957854406,William B Hartsfield-Atlanta Intl,Atlanta,GA,33.64044444,-84.42694444
ATL,JetBlue Airways,2021,259,76,61.06578947368421,"['FLL', 'BOS', 'EWR', 'JFK']",29.343629343629345,William B Hartsfield-Atlanta Intl,Atlanta,GA,33.64044444,-84.42694444
ATL,Mesa Airlines Inc.,2021,161,18,85.11111111111111,"['IAD', 'IAH', 'ORD']",11.180124223602485,William B Hartsfield-Atlanta Intl,Atlanta,GA,33.64044444,-84.42694444
ATL,PSA Airlines Inc.,2021,126,10,50.9,"['PHL', 'CLT', 'DCA']",7.936507936507936,William B Hartsfield-Atlanta Intl,Atlanta,GA,33.64044444,-84.42694444
ATL,Republic Airline,2021,1319,163,72.65644171779141,"['CMH', 'GSO', 'HPN', 'CLT', 'ORD', 'MIA', 'CAE', 'MDT', 'SDF', 'HHH', 'TLH', 'IAD', 'AVL', 'DCA', 'BUF', 'MYR', 'LGA', 'CHS', 'MDW', 'EYW', 'OMA', 'IND', 'GSP', 'LEX', 'PHL', 'ALB', 'EWR', 'XNA']",12.357846853677028,William B Hartsfield-Atlanta Intl,Atlanta,GA,33.64044444,-84.42694444
ATL,SkyWest Airlines Inc.,2021,83,5,54.6,"['DEN', 'IAH', 'ORD']",6.024096385542169,William B Hartsfield-Atlanta Intl,Atlanta,GA,33.64044444,-84.42694444
ATL,Southwest Airlines Co.,2021,3017,573,49.84467713787085,"['CMH', 'TPA', 'LAS', 'DEN', 'STL', 'JAX', 'MEM', 'SAN', 'JAN', 'RIC', 'BWI', 'MIA', 'SDF', 'AUS', 'CLE', 'MKE', 'HOU', 'FLL', 'IAD', 'MYR', 'DCA', 'SRQ', 'LGA', 'OAK', 'BNA', 'RSW', 'MCI', 'MDW', 'DAL', 'SAT', 'PBI', 'OMA', 'IND', 'PIT', 'ECP', 'GSP', 'LIT', 'RDU', 'PNS', 'PHL', 'MCO', 'OKC', 'PHX', 'MSY']",18.992376532979783,William B Hartsfield-Atlanta Intl,Atlanta,GA,33.64044444,-84.42694444
ATL,Spirit Air Lines,2021,869,180,56.861111111111114,"['MSP', 'DTW', 'TPA', 'LAS', 'DEN', 'ORD', 'BWI', 'MIA', 'AUS', 'CLE', 'DFW', 'FLL', 'IAH', 'LAX', 'ACY', 'PHL', 'MCO', 'EWR', 'MSY']",20.713463751438436,William B Hartsfield-Atlanta Intl,Atlanta,GA,33.64044444,-84.42694444
ATL,United Air Lines Inc.,2021,247,45,57.13333333333333,"['DEN', 'EWR', 'IAD', 'IAH', 'ORD']",18.218623481781375,William B Hartsfield-Atlanta Intl,Atlanta,GA,33.64044444,-84.42694444
ATW,Allegiant Air,2021,67,24,59.208333333333336,"['SAV', 'BNA', 'LAS', 'PIE', 'SFB', 'RAP', 'PGD', 'AZA']",35.82089552238806,Outagamie County Regional,Appleton,WI,44.25740806,-88.51947556
ATW,Delta Air Lines Inc.,2021,41,3,36.666666666666664,['ATL'],7.317073170731707,Outagamie County Regional,Appleton,WI,44.25740806,-88.51947556
ATW,Endeavor Air Inc.,2021,206,20,72.2,"['MSP', 'DTW', 'ATL']",9.70873786407767,Outagamie County Regional,Appleton,WI,44.25740806,-88.51947556
ATW,Envoy Air,2021,92,10,73.5,['ORD'],10.869565217391305,Outagamie County Regional,Appleton,WI,44.25740806,-88.51947556
ATW,Republic Airline,2021,53,5,79.6,['CLT'],9.433962264150944,Outagamie County Regional,Appleton,WI,44.25740806,-88.51947556
ATW,SkyWest Airlines Inc.,2021,54,19,86.57894736842105,"['MSP', 'DEN', 'DTW', 'ORD']",35.18518518518518,Outagamie County Regional,Appleton,WI,44.25740806,-88.51947556
ATY,SkyWest Airlines Inc.,2021,59,11,110.45454545454545,"['DEN', 'ORD']",18.64406779661017,Watertown Municipal,Watertown,SD,44.91398056,-97.15471944
AUS,Alaska Airlines Inc.,2021,118,14,51.285714285714285,"['SFO', 'SEA', 'LAX', 'PDX']",11.864406779661017,Austin-Bergstrom International,Austin,TX,30.19453278,-97.66987194
AUS,Allegiant Air,2021,109,39,52.0,"['LAS', 'SNA', 'DSM', 'BZN', 'PGD', 'MEM', 'SDF', 'CVG', 'AVL', 'TUL', 'PBI', 'SGF', 'IND', 'PIT', 'TYS', 'GRR', 'ABQ', 'XNA', 'SFB']",35.77981651376147,Austin-Bergstrom International,Austin,TX,30.19453278,-97.66987194
AUS,American Airlines Inc.,2021,1173,168,78.23809523809524,"['BOS', 'TPA', 'MIA', 'LAS', 'JFK', 'DEN', 'LAX', 'PHL', 'MCO', 'PHX', 'DFW', 'IAD', 'CLT', 'SJU', 'ORD']",14.322250639386189,Austin-Bergstrom International,Austin,TX,30.19453278,-97.66987194
AUS,Delta Air Lines Inc.,2021,906,94,117.11702127659575,"['MSP', 'BOS', 'DTW', 'RDU', 'LAX', 'ATL', 'SLC', 'SEA', 'JFK']",10.375275938189846,Austin-Bergstrom International,Austin,TX,30.19453278,-97.66987194
AUS,Endeavor Air Inc.,2021,8,2,27.5,"['RDU', 'CVG']",25.0,Austin-Bergstrom International,Austin,TX,30.19453278,-97.66987194
AUS,Envoy Air,2021,207,37,67.43243243243244,"['BNA', 'IND', 'TPA', 'MIA', 'RNO', 'MCI', 'RDU', 'STL', 'OKC', 'CVG', 'ELP', 'DFW', 'TUL', 'MSY', 'JAX', 'ORD']",17.874396135265698,Austin-Bergstrom International,Austin,TX,30.19453278,-97.66987194
AUS,Frontier Airlines Inc.,2021,81,13,65.76923076923077,"['MCO', 'LAS', 'DEN', 'TPA']",16.049382716049383,Austin-Bergstrom International,Austin,TX,30.19453278,-97.66987194
AUS,Hawaiian Airlines Inc.,2021,10,3,22.0,['HNL'],30.0,Austin-Bergstrom International,Austin,TX,30.19453278,-97.66987194
AUS,Horizon Air,2021,91,12,30.75,"['BOI', 'SAN', 'SFO', 'SJC', 'LAX']",13.186813186813188,Austin-Bergstrom International,Austin,TX,30.19453278,-97.66987194
AUS,JetBlue Airways,2021,203,49,46.89795918367347,"['FLL', 'BOS', 'SFO', 'RDU', 'LAX', 'MCO', 'EWR', 'JFK']",24.137931034482758,Austin-Bergstrom International,Austin,TX,30.19453278,-97.66987194
AUS,Mesa Airlines Inc.,2021,32,1,20.0,"['IAD', 'IAH', 'DFW']",3.125,Austin-Bergstrom International,Austin,TX,30.19453278,-97.66987194
AUS,Republic Airline,2021,209,31,54.645161290322584,"['BNA', 'IND', 'DTW', 'MIA', 'VPS', 'RDU', 'PHL', 'MCO', 'ELP', 'EWR', 'IAD', 'CLT', 'MSY', 'ORD']",14.832535885167463,Austin-Bergstrom International,Austin,TX,30.19453278,-97.66987194
AUS,SkyWest Airlines Inc.,2021,319,61,55.80327868852459,"['MSP', 'ASE', 'BOI', 'SAN', 'PDX', 'SFO', 'DEN', 'SJC', 'LAX', 'ELP', 'DFW', 'SLC', 'PSP', 'SEA', 'IAH', 'ORD']",19.122257053291534,Austin-Bergstrom International,Austin,TX,30.19453278,-97.66987194
AUS,Southwest Airlines Co.,2021,2073,494,50.963562753036435,"['MSP', 'TPA', 'LAS', 'DEN', 'STL', 'ELP', 'SNA', 'ORD', 'BUR', 'SAN', 'BWI', 'MIA', 'HRL', 'HOU', 'SMF', 'FLL', 'DCA', 'SRQ', 'OAK', 'BNA', 'MCI', 'MDW', 'LAX', 'LBB', 'DAL', 'LGB', 'IND', 'PIT', 'ECP', 'VPS', 'RDU', 'PNS', 'SJC', 'ABQ', 'ATL', 'MCO', 'OKC', 'PHX', 'SLC', 'MSY']",23.83019778099373,Austin-Bergstrom International,Austin,TX,30.19453278,-97.66987194
AUS,Spirit Air Lines,2021,197,35,65.25714285714285,"['DTW', 'LAS', 'EWR', 'PNS', 'LAX', 'ATL', 'MCO', 'FLL']",17.766497461928935,Austin-Bergstrom International,Austin,TX,30.19453278,-97.66987194
AUS,United Air Lines Inc.,2021,647,87,70.25287356321839,"['SFO', 'DEN', 'LAX', 'EWR', 'IAD', 'IAH', 'ORD']",13.446676970633694,Austin-Bergstrom International,Austin,TX,30.19453278,-97.66987194
AVL,Allegiant Air,2021,279,82,70.10975609756098,"['MSP', 'PBI', 'BOS', 'BWI', 'VPS', 'LAS', 'EWR', 'AUS', 'DEN', 'MDW', 'EYW', 'PIE', 'HOU', 'FLL', 'SFB', 'PGD', 'SRQ']",29.39068100358423,Asheville Regional,Asheville,NC,35.43619444,-82.54180556
AVL,Delta Air Lines Inc.,2021,71,3,17.333333333333332,['ATL'],4.225352112676056,Asheville Regional,Asheville,NC,35.43619444,-82.54180556
AVL,Endeavor Air Inc.,2021,103,9,79.44444444444444,"['LGA', 'ATL']",8.737864077669903,Asheville Regional,Asheville,NC,35.43619444,-82.54180556
AVL,Envoy Air,2021,51,8,164.5,['DFW'],15.686274509803921,Asheville Regional,Asheville,NC,35.43619444,-82.54180556
AVL,Mesa Airlines Inc.,2021,24,2,57.5,['DFW'],8.333333333333332,Asheville Regional,Asheville,NC,35.43619444,-82.54180556
AVL,PSA Airlines Inc.,2021,180,13,78.07692307692308,"['CLT', 'DCA']",7.222222222222221,Asheville Regional,Asheville,NC,35.43619444,-82.54180556
AVL,Republic Airline,2021,79,16,72.5625,"['LGA', 'BOS', 'ATL', 'PHL', 'IAD', 'CLT', 'ORD']",20.253164556962027,Asheville Regional,Asheville,NC,35.43619444,-82.54180556
AVL,SkyWest Airlines Inc.,2021,37,12,162.16666666666666,['ORD'],32.432432432432435,Asheville Regional,Asheville,NC,35.43619444,-82.54180556
AVP,American Airlines Inc.,2021,6,0,,['CLT'],0.0,Wilkes-Barre/Scranton Intl,Wilkes-Barre/Scranton,PA,41.33814944,-75.7242675
AVP,Envoy Air,2021,32,3,37.0,['ORD'],9.375,Wilkes-Barre/Scranton Intl,Wilkes-Barre/Scranton,PA,41.33814944,-75.7242675
AVP,PSA Airlines Inc.,2021,110,11,68.72727272727273,['CLT'],10.0,Wilkes-Barre/Scranton Intl,Wilkes-Barre/Scranton,PA,41.33814944,-75.7242675
AVP,Republic Airline,2021,2,0,,['CLT'],0.0,Wilkes-Barre/Scranton Intl,Wilkes-Barre/Scranton,PA,41.33814944,-75.7242675
AVP,SkyWest Airlines Inc.,2021,15,1,43.0,['ORD'],6.666666666666667,Wilkes-Barre/Scranton Intl,Wilkes-Barre/Scranton,PA,41.33814944,-75.7242675
AZO,Endeavor Air Inc.,2021,108,7,54.857142857142854,"['MSP', 'DTW']",6.481481481481481,Kalamazoo County,Kalamazoo,MI,42.234875,-85.5520575
AZO,Envoy Air,2021,69,4,30.5,['ORD'],5.797101449275362,Kalamazoo County,Kalamazoo,MI,42.234875,-85.5520575
AZO,SkyWest Airlines Inc.,2021,3,0,,['ORD'],0.0,Kalamazoo County,Kalamazoo,MI,42.234875,-85.5520575
BDL,American Airlines Inc.,2021,229,27,61.888888888888886,"['ORD', 'MIA', 'CLT', 'DFW']",11.790393013100436,Bradley International,Windsor Locks,CT,41.93887417,-72.68322833
BDL,Delta Air Lines Inc.,2021,228,20,70.75,"['ATL', 'MSP', 'DTW']",8.771929824561402,Bradley International,Windsor Locks,CT,41.93887417,-72.68322833
BDL,Endeavor Air Inc.,2021,60,5,45.0,"['MSP', 'DTW']",8.333333333333332,Bradley International,Windsor Locks,CT,41.93887417,-72.68322833
BDL,Envoy Air,2021,36,3,37.666666666666664,"['ORD', 'DCA', 'MIA']",8.333333333333332,Bradley International,Windsor Locks,CT,41.93887417,-72.68322833
BDL,Frontier Airlines Inc.,2021,38,7,107.28571428571429,"['MIA', 'RDU', 'DEN', 'ATL', 'MCO']",18.421052631578945,Bradley International,Windsor Locks,CT,41.93887417,-72.68322833
BDL,JetBlue Airways,2021,353,113,72.57522123893806,"['PBI', 'TPA', 'MIA', 'RSW', 'LAS', 'SFO', 'LAX', 'MCO', 'FLL', 'SJU']",32.01133144475921,Bradley International,Windsor Locks,CT,41.93887417,-72.68322833
BDL,Mesa Airlines Inc.,2021,46,5,298.2,"['IAD', 'IAH', 'ORD']",10.869565217391305,Bradley International,Windsor Locks,CT,41.93887417,-72.68322833
BDL,PSA Airlines Inc.,2021,88,12,57.166666666666664,"['PHL', 'CLT', 'DCA']",13.636363636363635,Bradley International,Windsor Locks,CT,41.93887417,-72.68322833
